id,timestamp,sensor_value,status
15534,2025-01-11 18:53:00,97.87,warning
15535,2025-01-11 18:54:00,59.07,ok
15536,2025-01-11 18:55:00,52.12,ok
15537,2025-01-11 18:56:00,92.78,error
15538,2025-01-11 18:57:00,51.37,error
15539,2025-01-11 18:58:00,56.69,warning
15540,2025-01-11 18:59:00,83.11,error
15541,2025-01-11 19:00:00,72.0,error
15542,2025-01-11 19:01:00,25.21,warning
15543,2025-01-11 19:02:00,87.43,error
15544,2025-01-11 19:03:00,89.91,warning
15545,2025-01-11 19:04:00,90.81,ok
15546,2025-01-11 19:05:00,26.2,error
15547,2025-01-11 19:06:00,63.27,ok
15548,2025-01-11 19:07:00,43.27,ok
15549,2025-01-11 19:08:00,80.5,warning
15550,2025-01-11 19:09:00,28.49,ok
15551,2025-01-11 19:10:00,26.32,ok
15552,2025-01-11 19:11:00,18.97,error
15553,2025-01-11 19:12:00,46.83,error
15554,2025-01-11 19:13:00,71.75,error
15555,2025-01-11 19:14:00,20.72,warning
15556,2025-01-11 19:15:00,78.71,ok
15557,2025-01-11 19:16:00,12.33,warning
15558,2025-01-11 19:17:00,56.82,ok
15559,2025-01-11 19:18:00,34.03,error
15560,2025-01-11 19:19:00,11.69,error
15561,2025-01-11 19:20:00,26.56,error
15562,2025-01-11 19:21:00,50.74,ok
15563,2025-01-11 19:22:00,56.93,warning
15564,2025-01-11 19:23:00,66.94,ok
15565,2025-01-11 19:24:00,93.53,ok
15566,2025-01-11 19:25:00,94.97,ok
15567,2025-01-11 19:26:00,16.12,warning
15568,2025-01-11 19:27:00,25.93,error
15569,2025-01-11 19:28:00,83.16,ok
15570,2025-01-11 19:29:00,71.19,ok
15571,2025-01-11 19:30:00,20.19,warning
15572,2025-01-11 19:31:00,17.76,ok
15573,2025-01-11 19:32:00,88.44,ok
15574,2025-01-11 19:33:00,16.86,ok
15575,2025-01-11 19:34:00,29.56,ok
15576,2025-01-11 19:35:00,86.08,warning
15577,2025-01-11 19:36:00,98.41,error
15578,2025-01-11 19:37:00,38.88,error
15579,2025-01-11 19:38:00,66.27,ok
15580,2025-01-11 19:39:00,27.99,ok
15581,2025-01-11 19:40:00,78.96,error
15582,2025-01-11 19:41:00,97.72,error
15583,2025-01-11 19:42:00,38.27,warning
15584,2025-01-11 19:43:00,48.71,ok
15585,2025-01-11 19:44:00,89.19,error
15586,2025-01-11 19:45:00,92.26,ok
15587,2025-01-11 19:46:00,96.58,error
15588,2025-01-11 19:47:00,21.59,warning
15589,2025-01-11 19:48:00,80.51,ok
15590,2025-01-11 19:49:00,13.92,warning
15591,2025-01-11 19:50:00,91.32,ok
15592,2025-01-11 19:51:00,64.7,error
15593,2025-01-11 19:52:00,72.29,error
15594,2025-01-11 19:53:00,35.45,warning
15595,2025-01-11 19:54:00,31.65,warning
15596,2025-01-11 19:55:00,50.87,error
15597,2025-01-11 19:56:00,80.09,ok
15598,2025-01-11 19:57:00,72.33,ok
15599,2025-01-11 19:58:00,56.38,error
15600,2025-01-11 19:59:00,51.91,warning
15601,2025-01-11 20:00:00,23.04,ok
15602,2025-01-11 20:01:00,60.69,error
15603,2025-01-11 20:02:00,73.0,ok
15604,2025-01-11 20:03:00,26.46,error
15605,2025-01-11 20:04:00,59.55,error
15606,2025-01-11 20:05:00,58.63,error
15607,2025-01-11 20:06:00,85.37,ok
15608,2025-01-11 20:07:00,83.32,warning
15609,2025-01-11 20:08:00,40.25,ok
15610,2025-01-11 20:09:00,21.76,warning
15611,2025-01-11 20:10:00,42.91,warning
15612,2025-01-11 20:11:00,83.53,ok
15613,2025-01-11 20:12:00,50.11,warning
15614,2025-01-11 20:13:00,52.53,ok
15615,2025-01-11 20:14:00,35.32,error
15616,2025-01-11 20:15:00,58.96,warning
15617,2025-01-11 20:16:00,37.08,warning
15618,2025-01-11 20:17:00,67.76,error
15619,2025-01-11 20:18:00,29.99,warning
15620,2025-01-11 20:19:00,86.21,warning
15621,2025-01-11 20:20:00,80.11,warning
15622,2025-01-11 20:21:00,95.96,error
15623,2025-01-11 20:22:00,92.45,ok
15624,2025-01-11 20:23:00,26.79,error
15625,2025-01-11 20:24:00,89.08,ok
15626,2025-01-11 20:25:00,13.78,warning
15627,2025-01-11 20:26:00,24.46,ok
15628,2025-01-11 20:27:00,83.29,ok
15629,2025-01-11 20:28:00,45.09,warning
15630,2025-01-11 20:29:00,16.31,error
15631,2025-01-11 20:30:00,13.2,ok
15632,2025-01-11 20:31:00,94.33,warning
15633,2025-01-11 20:32:00,96.44,error
15634,2025-01-11 20:33:00,78.87,warning
15635,2025-01-11 20:34:00,96.03,error
15636,2025-01-11 20:35:00,92.59,warning
15637,2025-01-11 20:36:00,32.83,ok
15638,2025-01-11 20:37:00,15.41,ok
15639,2025-01-11 20:38:00,50.32,warning
15640,2025-01-11 20:39:00,10.9,error
15641,2025-01-11 20:40:00,66.48,warning
15642,2025-01-11 20:41:00,78.94,warning
15643,2025-01-11 20:42:00,70.83,ok
15644,2025-01-11 20:43:00,53.89,ok
15645,2025-01-11 20:44:00,60.36,error
15646,2025-01-11 20:45:00,71.13,error
15647,2025-01-11 20:46:00,45.28,warning
15648,2025-01-11 20:47:00,38.55,warning
15649,2025-01-11 20:48:00,31.61,warning
15650,2025-01-11 20:49:00,95.63,error
15651,2025-01-11 20:50:00,48.74,error
15652,2025-01-11 20:51:00,82.78,ok
15653,2025-01-11 20:52:00,78.93,warning
15654,2025-01-11 20:53:00,60.81,error
15655,2025-01-11 20:54:00,55.24,ok
15656,2025-01-11 20:55:00,78.17,warning
15657,2025-01-11 20:56:00,40.64,warning
15658,2025-01-11 20:57:00,79.81,warning
15659,2025-01-11 20:58:00,62.09,error
15660,2025-01-11 20:59:00,87.28,ok
15661,2025-01-11 21:00:00,82.72,error
15662,2025-01-11 21:01:00,46.03,error
15663,2025-01-11 21:02:00,92.5,warning
15664,2025-01-11 21:03:00,85.92,warning
15665,2025-01-11 21:04:00,15.3,warning
15666,2025-01-11 21:05:00,62.36,warning
15667,2025-01-11 21:06:00,22.3,ok
15668,2025-01-11 21:07:00,94.78,warning
15669,2025-01-11 21:08:00,62.92,ok
15670,2025-01-11 21:09:00,88.98,ok
15671,2025-01-11 21:10:00,16.42,error
15672,2025-01-11 21:11:00,41.61,warning
15673,2025-01-11 21:12:00,76.15,ok
15674,2025-01-11 21:13:00,99.4,warning
15675,2025-01-11 21:14:00,60.18,error
15676,2025-01-11 21:15:00,96.76,error
15677,2025-01-11 21:16:00,39.64,ok
15678,2025-01-11 21:17:00,66.22,ok
15679,2025-01-11 21:18:00,72.59,warning
15680,2025-01-11 21:19:00,51.04,warning
15681,2025-01-11 21:20:00,18.3,ok
15682,2025-01-11 21:21:00,14.23,ok
15683,2025-01-11 21:22:00,46.1,warning
15684,2025-01-11 21:23:00,26.38,error
15685,2025-01-11 21:24:00,31.82,ok
15686,2025-01-11 21:25:00,26.3,error
15687,2025-01-11 21:26:00,14.49,ok
15688,2025-01-11 21:27:00,23.67,error
15689,2025-01-11 21:28:00,54.29,error
15690,2025-01-11 21:29:00,64.06,warning
15691,2025-01-11 21:30:00,64.55,ok
15692,2025-01-11 21:31:00,23.38,warning
15693,2025-01-11 21:32:00,95.01,ok
15694,2025-01-11 21:33:00,84.42,ok
15695,2025-01-11 21:34:00,41.25,ok
15696,2025-01-11 21:35:00,38.49,ok
15697,2025-01-11 21:36:00,90.49,warning
15698,2025-01-11 21:37:00,69.03,ok
15699,2025-01-11 21:38:00,63.38,ok
15700,2025-01-11 21:39:00,19.54,ok
15701,2025-01-11 21:40:00,76.31,warning
15702,2025-01-11 21:41:00,40.99,ok
15703,2025-01-11 21:42:00,55.98,error
15704,2025-01-11 21:43:00,98.82,error
15705,2025-01-11 21:44:00,36.02,error
15706,2025-01-11 21:45:00,84.32,warning
15707,2025-01-11 21:46:00,44.04,warning
15708,2025-01-11 21:47:00,14.32,ok
15709,2025-01-11 21:48:00,73.71,error
15710,2025-01-11 21:49:00,20.41,error
15711,2025-01-11 21:50:00,77.14,warning
15712,2025-01-11 21:51:00,74.1,ok
15713,2025-01-11 21:52:00,84.61,ok
15714,2025-01-11 21:53:00,31.51,ok
15715,2025-01-11 21:54:00,95.04,ok
15716,2025-01-11 21:55:00,39.52,warning
15717,2025-01-11 21:56:00,36.81,warning
15718,2025-01-11 21:57:00,78.39,error
15719,2025-01-11 21:58:00,79.06,ok
15720,2025-01-11 21:59:00,92.57,warning
15721,2025-01-11 22:00:00,49.59,ok
15722,2025-01-11 22:01:00,42.05,warning
15723,2025-01-11 22:02:00,14.98,warning
15724,2025-01-11 22:03:00,75.15,error
15725,2025-01-11 22:04:00,92.17,warning
15726,2025-01-11 22:05:00,71.66,ok
15727,2025-01-11 22:06:00,28.29,warning
15728,2025-01-11 22:07:00,85.42,ok
15729,2025-01-11 22:08:00,63.07,ok
15730,2025-01-11 22:09:00,50.07,ok
15731,2025-01-11 22:10:00,77.86,ok
15732,2025-01-11 22:11:00,69.5,error
15733,2025-01-11 22:12:00,94.47,warning
15734,2025-01-11 22:13:00,99.59,error
15735,2025-01-11 22:14:00,92.91,ok
15736,2025-01-11 22:15:00,46.59,warning
15737,2025-01-11 22:16:00,10.88,warning
15738,2025-01-11 22:17:00,91.94,warning
15739,2025-01-11 22:18:00,60.65,error
15740,2025-01-11 22:19:00,99.01,warning
15741,2025-01-11 22:20:00,32.09,error
15742,2025-01-11 22:21:00,70.9,warning
15743,2025-01-11 22:22:00,39.85,error
15744,2025-01-11 22:23:00,36.67,error
15745,2025-01-11 22:24:00,58.9,warning
15746,2025-01-11 22:25:00,44.35,ok
15747,2025-01-11 22:26:00,83.09,error
15748,2025-01-11 22:27:00,47.72,warning
15749,2025-01-11 22:28:00,45.77,warning
15750,2025-01-11 22:29:00,15.1,ok
15751,2025-01-11 22:30:00,52.48,warning
15752,2025-01-11 22:31:00,65.2,warning
15753,2025-01-11 22:32:00,37.08,ok
15754,2025-01-11 22:33:00,93.04,error
15755,2025-01-11 22:34:00,50.0,error
15756,2025-01-11 22:35:00,14.66,error
15757,2025-01-11 22:36:00,25.09,error
15758,2025-01-11 22:37:00,77.74,warning
15759,2025-01-11 22:38:00,64.36,ok
15760,2025-01-11 22:39:00,76.63,error
15761,2025-01-11 22:40:00,96.33,error
15762,2025-01-11 22:41:00,29.32,warning
15763,2025-01-11 22:42:00,64.14,warning
15764,2025-01-11 22:43:00,14.77,warning
15765,2025-01-11 22:44:00,38.52,warning
15766,2025-01-11 22:45:00,94.71,warning
15767,2025-01-11 22:46:00,96.28,error
15768,2025-01-11 22:47:00,88.52,error
15769,2025-01-11 22:48:00,25.3,error
15770,2025-01-11 22:49:00,71.81,error
15771,2025-01-11 22:50:00,49.41,error
15772,2025-01-11 22:51:00,95.29,warning
15773,2025-01-11 22:52:00,42.11,error
15774,2025-01-11 22:53:00,81.5,ok
15775,2025-01-11 22:54:00,13.54,ok
15776,2025-01-11 22:55:00,58.56,warning
15777,2025-01-11 22:56:00,94.41,ok
15778,2025-01-11 22:57:00,87.76,ok
15779,2025-01-11 22:58:00,92.55,ok
15780,2025-01-11 22:59:00,91.87,ok
15781,2025-01-11 23:00:00,22.13,warning
15782,2025-01-11 23:01:00,63.51,warning
15783,2025-01-11 23:02:00,95.34,ok
15784,2025-01-11 23:03:00,38.55,ok
15785,2025-01-11 23:04:00,52.82,ok
15786,2025-01-11 23:05:00,68.17,error
15787,2025-01-11 23:06:00,28.2,error
15788,2025-01-11 23:07:00,33.12,ok
15789,2025-01-11 23:08:00,42.39,ok
15790,2025-01-11 23:09:00,45.66,warning
15791,2025-01-11 23:10:00,73.97,error
15792,2025-01-11 23:11:00,71.94,error
15793,2025-01-11 23:12:00,85.6,warning
15794,2025-01-11 23:13:00,22.69,warning
15795,2025-01-11 23:14:00,63.89,ok
15796,2025-01-11 23:15:00,22.83,warning
15797,2025-01-11 23:16:00,50.12,ok
15798,2025-01-11 23:17:00,86.89,error
15799,2025-01-11 23:18:00,24.43,error
15800,2025-01-11 23:19:00,20.05,warning
15801,2025-01-11 23:20:00,34.03,error
15802,2025-01-11 23:21:00,59.38,warning
15803,2025-01-11 23:22:00,84.03,warning
15804,2025-01-11 23:23:00,18.15,ok
15805,2025-01-11 23:24:00,61.95,error
15806,2025-01-11 23:25:00,22.89,error
15807,2025-01-11 23:26:00,20.52,ok
15808,2025-01-11 23:27:00,83.03,warning
15809,2025-01-11 23:28:00,38.63,error
15810,2025-01-11 23:29:00,57.24,error
15811,2025-01-11 23:30:00,54.51,warning
15812,2025-01-11 23:31:00,97.74,ok
15813,2025-01-11 23:32:00,10.53,error
15814,2025-01-11 23:33:00,57.27,error
15815,2025-01-11 23:34:00,71.23,ok
15816,2025-01-11 23:35:00,34.16,error
15817,2025-01-11 23:36:00,34.5,ok
15818,2025-01-11 23:37:00,26.33,warning
15819,2025-01-11 23:38:00,10.96,ok
15820,2025-01-11 23:39:00,47.98,warning
15821,2025-01-11 23:40:00,46.09,error
15822,2025-01-11 23:41:00,31.67,ok
15823,2025-01-11 23:42:00,19.48,ok
15824,2025-01-11 23:43:00,62.44,ok
15825,2025-01-11 23:44:00,69.15,warning
15826,2025-01-11 23:45:00,73.49,warning
15827,2025-01-11 23:46:00,63.21,error
15828,2025-01-11 23:47:00,91.99,error
15829,2025-01-11 23:48:00,30.46,ok
15830,2025-01-11 23:49:00,55.57,error
15831,2025-01-11 23:50:00,10.0,error
15832,2025-01-11 23:51:00,33.24,ok
15833,2025-01-11 23:52:00,55.64,ok
15834,2025-01-11 23:53:00,71.13,ok
15835,2025-01-11 23:54:00,58.64,error
15836,2025-01-11 23:55:00,28.51,error
15837,2025-01-11 23:56:00,44.65,ok
15838,2025-01-11 23:57:00,36.2,error
15839,2025-01-11 23:58:00,52.51,ok
15840,2025-01-11 23:59:00,10.17,warning
15841,2025-01-12 00:00:00,15.96,warning
15842,2025-01-12 00:01:00,24.93,warning
15843,2025-01-12 00:02:00,42.13,ok
15844,2025-01-12 00:03:00,77.38,warning
15845,2025-01-12 00:04:00,67.86,error
15846,2025-01-12 00:05:00,75.31,error
15847,2025-01-12 00:06:00,74.89,ok
15848,2025-01-12 00:07:00,75.18,error
15849,2025-01-12 00:08:00,88.5,ok
15850,2025-01-12 00:09:00,78.81,ok
15851,2025-01-12 00:10:00,24.95,error
15852,2025-01-12 00:11:00,78.29,warning
15853,2025-01-12 00:12:00,98.32,ok
15854,2025-01-12 00:13:00,69.95,warning
15855,2025-01-12 00:14:00,80.17,warning
15856,2025-01-12 00:15:00,64.15,error
15857,2025-01-12 00:16:00,37.05,error
15858,2025-01-12 00:17:00,52.99,warning
15859,2025-01-12 00:18:00,39.04,ok
15860,2025-01-12 00:19:00,57.46,error
15861,2025-01-12 00:20:00,84.11,ok
15862,2025-01-12 00:21:00,63.7,warning
15863,2025-01-12 00:22:00,16.79,ok
15864,2025-01-12 00:23:00,26.72,ok
15865,2025-01-12 00:24:00,73.6,error
15866,2025-01-12 00:25:00,30.92,error
15867,2025-01-12 00:26:00,25.41,ok
15868,2025-01-12 00:27:00,10.98,error
15869,2025-01-12 00:28:00,79.92,error
15870,2025-01-12 00:29:00,52.25,error
15871,2025-01-12 00:30:00,70.73,error
15872,2025-01-12 00:31:00,94.98,ok
15873,2025-01-12 00:32:00,55.21,warning
15874,2025-01-12 00:33:00,22.71,ok
15875,2025-01-12 00:34:00,36.61,error
15876,2025-01-12 00:35:00,61.33,error
15877,2025-01-12 00:36:00,99.12,warning
15878,2025-01-12 00:37:00,67.51,warning
15879,2025-01-12 00:38:00,47.19,warning
15880,2025-01-12 00:39:00,70.91,warning
15881,2025-01-12 00:40:00,16.55,ok
15882,2025-01-12 00:41:00,63.78,error
15883,2025-01-12 00:42:00,10.74,warning
15884,2025-01-12 00:43:00,97.18,error
15885,2025-01-12 00:44:00,91.29,warning
15886,2025-01-12 00:45:00,55.31,warning
15887,2025-01-12 00:46:00,68.49,ok
15888,2025-01-12 00:47:00,99.33,warning
15889,2025-01-12 00:48:00,12.22,error
15890,2025-01-12 00:49:00,31.91,error
15891,2025-01-12 00:50:00,84.46,error
15892,2025-01-12 00:51:00,98.56,error
15893,2025-01-12 00:52:00,93.91,ok
15894,2025-01-12 00:53:00,57.87,error
15895,2025-01-12 00:54:00,36.66,ok
15896,2025-01-12 00:55:00,98.99,warning
15897,2025-01-12 00:56:00,57.06,error
15898,2025-01-12 00:57:00,89.53,error
15899,2025-01-12 00:58:00,34.35,warning
15900,2025-01-12 00:59:00,54.75,warning
15901,2025-01-12 01:00:00,13.72,error
15902,2025-01-12 01:01:00,20.72,ok
15903,2025-01-12 01:02:00,97.08,error
15904,2025-01-12 01:03:00,91.13,error
15905,2025-01-12 01:04:00,36.93,warning
15906,2025-01-12 01:05:00,12.73,warning
15907,2025-01-12 01:06:00,10.88,warning
15908,2025-01-12 01:07:00,65.34,warning
15909,2025-01-12 01:08:00,60.3,ok
15910,2025-01-12 01:09:00,76.19,warning
15911,2025-01-12 01:10:00,56.24,ok
15912,2025-01-12 01:11:00,40.86,error
15913,2025-01-12 01:12:00,46.31,ok
15914,2025-01-12 01:13:00,34.96,error
15915,2025-01-12 01:14:00,77.44,warning
15916,2025-01-12 01:15:00,89.72,ok
15917,2025-01-12 01:16:00,41.9,error
15918,2025-01-12 01:17:00,63.32,error
15919,2025-01-12 01:18:00,22.52,error
15920,2025-01-12 01:19:00,95.76,ok
15921,2025-01-12 01:20:00,68.03,error
15922,2025-01-12 01:21:00,78.61,error
15923,2025-01-12 01:22:00,39.29,error
15924,2025-01-12 01:23:00,22.88,warning
15925,2025-01-12 01:24:00,58.02,ok
15926,2025-01-12 01:25:00,83.41,error
15927,2025-01-12 01:26:00,19.81,warning
15928,2025-01-12 01:27:00,29.12,ok
15929,2025-01-12 01:28:00,37.46,warning
15930,2025-01-12 01:29:00,94.96,warning
15931,2025-01-12 01:30:00,91.16,warning
15932,2025-01-12 01:31:00,74.89,error
15933,2025-01-12 01:32:00,48.02,error
15934,2025-01-12 01:33:00,50.65,warning
15935,2025-01-12 01:34:00,94.58,warning
15936,2025-01-12 01:35:00,86.93,warning
15937,2025-01-12 01:36:00,12.98,ok
15938,2025-01-12 01:37:00,20.2,error
15939,2025-01-12 01:38:00,29.93,ok
15940,2025-01-12 01:39:00,16.27,error
15941,2025-01-12 01:40:00,20.0,ok
15942,2025-01-12 01:41:00,21.07,error
15943,2025-01-12 01:42:00,13.58,error
15944,2025-01-12 01:43:00,24.74,error
15945,2025-01-12 01:44:00,16.52,error
15946,2025-01-12 01:45:00,15.05,warning
15947,2025-01-12 01:46:00,58.72,warning
15948,2025-01-12 01:47:00,99.31,warning
15949,2025-01-12 01:48:00,81.43,warning
15950,2025-01-12 01:49:00,13.85,ok
15951,2025-01-12 01:50:00,62.46,warning
15952,2025-01-12 01:51:00,16.17,ok
15953,2025-01-12 01:52:00,78.48,error
15954,2025-01-12 01:53:00,35.51,error
15955,2025-01-12 01:54:00,65.39,error
15956,2025-01-12 01:55:00,46.35,ok
15957,2025-01-12 01:56:00,11.71,warning
15958,2025-01-12 01:57:00,70.84,warning
15959,2025-01-12 01:58:00,49.84,error
15960,2025-01-12 01:59:00,16.77,error
15961,2025-01-12 02:00:00,60.81,warning
15962,2025-01-12 02:01:00,90.51,ok
15963,2025-01-12 02:02:00,97.33,warning
15964,2025-01-12 02:03:00,63.03,ok
15965,2025-01-12 02:04:00,29.45,error
15966,2025-01-12 02:05:00,61.43,ok
15967,2025-01-12 02:06:00,80.77,error
15968,2025-01-12 02:07:00,30.14,error
15969,2025-01-12 02:08:00,17.88,ok
15970,2025-01-12 02:09:00,55.11,ok
15971,2025-01-12 02:10:00,59.83,ok
15972,2025-01-12 02:11:00,91.82,error
15973,2025-01-12 02:12:00,91.78,warning
15974,2025-01-12 02:13:00,63.67,warning
15975,2025-01-12 02:14:00,89.92,error
15976,2025-01-12 02:15:00,49.0,warning
15977,2025-01-12 02:16:00,68.93,warning
15978,2025-01-12 02:17:00,12.28,warning
15979,2025-01-12 02:18:00,79.6,ok
15980,2025-01-12 02:19:00,65.14,ok
15981,2025-01-12 02:20:00,98.75,error
15982,2025-01-12 02:21:00,59.0,error
15983,2025-01-12 02:22:00,38.27,ok
15984,2025-01-12 02:23:00,80.16,error
15985,2025-01-12 02:24:00,50.61,ok
15986,2025-01-12 02:25:00,19.68,error
15987,2025-01-12 02:26:00,37.35,warning
15988,2025-01-12 02:27:00,75.94,ok
15989,2025-01-12 02:28:00,12.58,warning
15990,2025-01-12 02:29:00,20.73,error
15991,2025-01-12 02:30:00,41.72,warning
15992,2025-01-12 02:31:00,23.36,warning
15993,2025-01-12 02:32:00,71.3,warning
15994,2025-01-12 02:33:00,25.9,error
15995,2025-01-12 02:34:00,51.23,error
15996,2025-01-12 02:35:00,10.72,warning
15997,2025-01-12 02:36:00,22.29,error
15998,2025-01-12 02:37:00,98.02,warning
15999,2025-01-12 02:38:00,72.73,error
16000,2025-01-12 02:39:00,99.22,error
16001,2025-01-12 02:40:00,94.65,error
16002,2025-01-12 02:41:00,98.54,ok
16003,2025-01-12 02:42:00,52.06,ok
16004,2025-01-12 02:43:00,78.07,warning
16005,2025-01-12 02:44:00,84.86,warning
16006,2025-01-12 02:45:00,94.52,error
16007,2025-01-12 02:46:00,81.61,warning
16008,2025-01-12 02:47:00,61.03,error
16009,2025-01-12 02:48:00,22.33,error
16010,2025-01-12 02:49:00,46.04,ok
16011,2025-01-12 02:50:00,64.86,error
16012,2025-01-12 02:51:00,19.96,warning
16013,2025-01-12 02:52:00,57.64,warning
16014,2025-01-12 02:53:00,36.72,error
16015,2025-01-12 02:54:00,44.53,warning
16016,2025-01-12 02:55:00,58.33,error
16017,2025-01-12 02:56:00,65.79,error
16018,2025-01-12 02:57:00,97.05,warning
16019,2025-01-12 02:58:00,39.83,error
16020,2025-01-12 02:59:00,17.63,warning
16021,2025-01-12 03:00:00,76.7,ok
16022,2025-01-12 03:01:00,43.64,error
16023,2025-01-12 03:02:00,15.94,error
16024,2025-01-12 03:03:00,91.7,error
16025,2025-01-12 03:04:00,59.13,warning
16026,2025-01-12 03:05:00,69.57,ok
16027,2025-01-12 03:06:00,24.0,error
16028,2025-01-12 03:07:00,38.39,error
16029,2025-01-12 03:08:00,45.47,ok
16030,2025-01-12 03:09:00,80.68,warning
16031,2025-01-12 03:10:00,68.68,warning
16032,2025-01-12 03:11:00,91.12,error
16033,2025-01-12 03:12:00,22.86,warning
16034,2025-01-12 03:13:00,82.23,warning
16035,2025-01-12 03:14:00,33.06,ok
16036,2025-01-12 03:15:00,70.76,error
16037,2025-01-12 03:16:00,79.96,error
16038,2025-01-12 03:17:00,16.8,warning
16039,2025-01-12 03:18:00,33.63,ok
16040,2025-01-12 03:19:00,73.1,ok
16041,2025-01-12 03:20:00,23.71,ok
16042,2025-01-12 03:21:00,85.78,warning
16043,2025-01-12 03:22:00,13.51,ok
16044,2025-01-12 03:23:00,61.28,warning
16045,2025-01-12 03:24:00,65.53,error
16046,2025-01-12 03:25:00,90.74,ok
16047,2025-01-12 03:26:00,70.52,ok
16048,2025-01-12 03:27:00,93.56,error
16049,2025-01-12 03:28:00,18.41,error
16050,2025-01-12 03:29:00,26.71,ok
16051,2025-01-12 03:30:00,50.05,warning
16052,2025-01-12 03:31:00,97.6,warning
16053,2025-01-12 03:32:00,18.62,ok
16054,2025-01-12 03:33:00,85.63,warning
16055,2025-01-12 03:34:00,43.06,error
16056,2025-01-12 03:35:00,88.52,warning
16057,2025-01-12 03:36:00,31.64,warning
16058,2025-01-12 03:37:00,72.4,warning
16059,2025-01-12 03:38:00,94.54,ok
16060,2025-01-12 03:39:00,54.48,ok
16061,2025-01-12 03:40:00,45.19,error
16062,2025-01-12 03:41:00,49.46,warning
16063,2025-01-12 03:42:00,90.13,ok
16064,2025-01-12 03:43:00,19.26,warning
16065,2025-01-12 03:44:00,66.4,warning
16066,2025-01-12 03:45:00,40.53,warning
16067,2025-01-12 03:46:00,98.4,warning
16068,2025-01-12 03:47:00,60.05,error
16069,2025-01-12 03:48:00,11.25,ok
16070,2025-01-12 03:49:00,74.83,error
16071,2025-01-12 03:50:00,12.65,error
16072,2025-01-12 03:51:00,37.38,ok
16073,2025-01-12 03:52:00,90.26,ok
16074,2025-01-12 03:53:00,36.94,warning
16075,2025-01-12 03:54:00,68.39,error
16076,2025-01-12 03:55:00,30.95,warning
16077,2025-01-12 03:56:00,95.71,error
16078,2025-01-12 03:57:00,29.08,error
16079,2025-01-12 03:58:00,82.69,error
16080,2025-01-12 03:59:00,41.18,warning
16081,2025-01-12 04:00:00,52.62,warning
16082,2025-01-12 04:01:00,57.96,error
16083,2025-01-12 04:02:00,65.82,error
16084,2025-01-12 04:03:00,26.61,error
16085,2025-01-12 04:04:00,72.3,ok
16086,2025-01-12 04:05:00,22.39,ok
16087,2025-01-12 04:06:00,98.01,ok
16088,2025-01-12 04:07:00,51.49,ok
16089,2025-01-12 04:08:00,31.24,ok
16090,2025-01-12 04:09:00,27.52,warning
16091,2025-01-12 04:10:00,75.98,ok
16092,2025-01-12 04:11:00,85.61,warning
16093,2025-01-12 04:12:00,55.01,ok
16094,2025-01-12 04:13:00,28.76,warning
16095,2025-01-12 04:14:00,87.17,error
16096,2025-01-12 04:15:00,82.56,warning
16097,2025-01-12 04:16:00,85.95,warning
16098,2025-01-12 04:17:00,55.76,error
16099,2025-01-12 04:18:00,45.61,error
16100,2025-01-12 04:19:00,70.8,ok
16101,2025-01-12 04:20:00,98.72,error
16102,2025-01-12 04:21:00,75.01,ok
16103,2025-01-12 04:22:00,75.4,warning
16104,2025-01-12 04:23:00,49.88,warning
16105,2025-01-12 04:24:00,24.08,ok
16106,2025-01-12 04:25:00,60.74,ok
16107,2025-01-12 04:26:00,61.82,error
16108,2025-01-12 04:27:00,86.51,ok
16109,2025-01-12 04:28:00,98.63,error
16110,2025-01-12 04:29:00,41.33,ok
16111,2025-01-12 04:30:00,87.95,ok
16112,2025-01-12 04:31:00,80.72,error
16113,2025-01-12 04:32:00,57.97,ok
16114,2025-01-12 04:33:00,82.93,warning
16115,2025-01-12 04:34:00,16.11,ok
16116,2025-01-12 04:35:00,37.75,error
16117,2025-01-12 04:36:00,73.78,warning
16118,2025-01-12 04:37:00,84.83,error
16119,2025-01-12 04:38:00,92.06,ok
16120,2025-01-12 04:39:00,78.67,ok
16121,2025-01-12 04:40:00,95.25,warning
16122,2025-01-12 04:41:00,38.55,error
16123,2025-01-12 04:42:00,15.21,ok
16124,2025-01-12 04:43:00,87.83,ok
16125,2025-01-12 04:44:00,23.32,ok
16126,2025-01-12 04:45:00,28.25,error
16127,2025-01-12 04:46:00,64.87,warning
16128,2025-01-12 04:47:00,87.89,error
16129,2025-01-12 04:48:00,66.5,warning
16130,2025-01-12 04:49:00,36.46,error
16131,2025-01-12 04:50:00,98.97,ok
16132,2025-01-12 04:51:00,98.91,warning
16133,2025-01-12 04:52:00,42.91,error
16134,2025-01-12 04:53:00,46.22,ok
16135,2025-01-12 04:54:00,64.99,error
16136,2025-01-12 04:55:00,63.28,ok
16137,2025-01-12 04:56:00,92.42,warning
16138,2025-01-12 04:57:00,25.19,error
16139,2025-01-12 04:58:00,69.65,error
16140,2025-01-12 04:59:00,89.97,warning
16141,2025-01-12 05:00:00,53.82,error
16142,2025-01-12 05:01:00,33.6,error
16143,2025-01-12 05:02:00,69.48,error
16144,2025-01-12 05:03:00,60.24,warning
16145,2025-01-12 05:04:00,95.72,error
16146,2025-01-12 05:05:00,63.92,warning
16147,2025-01-12 05:06:00,24.33,error
16148,2025-01-12 05:07:00,78.41,warning
16149,2025-01-12 05:08:00,12.77,error
16150,2025-01-12 05:09:00,67.51,error
